symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
X507,[*]N[C@@H](Cc1cc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X504,"[*]N[C@@H](CCCCNC1=NCCCN1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$,t:8|",H,OH,-,HELM-GPT,flexible,False,none
X329,CCOC(=O)[C@@H](CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X270,CN1[C@@H](CC(=O)N(C)C1=O)C([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X570,Nc1nnc(Nc2ccc(C[C@@H](N[*])C([*])=O)cc2)[nH]1 |$;;;;;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X344,[*]N[C@@H](Cc1cn(CC=C)cn1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X206,[*]C(=O)Cn1ccc2ccccc2c1=O |$_R2;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
dP_OMe,COC(=O)[C@H]1CCCN1[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X170,CC(C)(C)C(=O)ONCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X235,CO[C@H](C)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X307,CCCCNC(=O)N[C@@H](CCSC)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1532,CN[C@H](Cc1c(C)cc(O)cc1C)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1533,CN(C)[C@H](Cc1c(C)cc(O)cc1C)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1540,[*]N[C@@H](CCC#N)C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X389,OC[C@H](NC(=O)NC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1776,NCCNC(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X921,[*]C(=O)CNCCNS(=O)(=O)c1cccc2cnccc12 |$_R2;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1845,COc1cc(OC)cc(c1)-c1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1285,OC[C@H](NCCCCCC[N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X983,OP(O)(=O)Oc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X196,NC(=N)Nc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1840,[*]N1CCNC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X412,N[C@H]([C@@H](O)c1ccc(cc1)N(=O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
P_MeO,OCC(=O)[C@@H]1CCCN1[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
R_OBzl,NC(=N)NCCC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;;;;;;_R1;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2557,[*]C(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O |$_R2;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2610,CC(C)[C@H](N[*])C(=O)c1nc2cc(ccc2o1)C(=O)ON |$;;;;;_R1;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2660,OC(=O)CCc1cc(C[C@H](N[*])C([*])=O)ccc1O |$;;;;;;;;;;;_R1;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2605,CN([C@H](N[*])C(=O)c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2620,OC[C@H](NS(=O)(=O)c1cccc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2666,C[C@@H](OC(=O)[C@H](Cc1ccccc1)N[*])c1ccccc1 |$;;;;;;;;;;;;;;_R1;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2699,FC(F)C[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2633,CCOC(=O)c1csc(n1)C(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2536,NCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2309,CC(C)(C)C1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2304,"CC[C@H](C)[C@@H](N)C1=N[C@H](CS1)C([*])=O |$;;;;;;;;;;;;_R2;$,t:6|",-,OH,-,HELM-GPT,N_terminal_only,False,none
X2391,FC(F)(F)c1cc(C[C@H](N[*])C([*])=O)cc(c1)C(F)(F)F |$;;;;;;;;;;_R1;;_R2;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2386,C[C@H]1CCC[C@@H](C)N1C(=O)N[C@@H](C1CC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2364,Oc1ccc(C[C@H](NCCCCC(=O)[C@H](Cc2ccccc2)N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2427,[*]N[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2s1 |$_R1;;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2366,COc1c(O)cc2C[C@H](N([*])Cc2c1O)C([*])=O |$;;;;;;;;;;_R1;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2399,CC(C)[C@H](NCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2466,CS(=O)(=O)NC[C@H](N[*])C=O |$;;;;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2450,[*]N[C@@]1(Cc2ccccc2)CNC1=O |$_R1;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2266,CC(C)C[C@H](N[*])C(=O)c1nnc(o1)-c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2282,FC(F)(F)S(=O)(=O)N[C@@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2290,NC(=N)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X542,Fc1ccc2[nH]cc(C[C@H](N[*])C([*])=O)c2c1 |$;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X708,CC1(C)CC[C@@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
S_OMe,COC(=O)[C@H](CO)N[*] |$;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X972,CC1(C)SC[C@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X620,Oc1ccc(cc1)[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X961,CS[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X836,COCC[C@@H](N[*])C(O)=O |$;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X837,CNC(=O)N[C@@H](C(c1ccccc1)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
EtCO_dW,CCOC(=O)N[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X782,CC(C)[C@H](NC(=O)Oc1ccc(F)cc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X576,[*]N[C@@H](Cc1nc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X526,COc1ccc(C[C@H](NC(N)=N)C([*])=O)cc1 |$;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X454,CCOC(=O)[C@H](CC(C)C)N[*] |$;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X463,CCOC(=O)N[C@H](Cc1ccc(OCC)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2855,[*]N[C@@H](Cc1cnc([nH]1)-c1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2877,"CC(=O)N(CC([*])=O)C(=O)C=Cc1ccccc1 |w:10.9,$;;;;;;_R2;;;;;;;;;;;$|",-,OH,-,HELM-GPT,N_terminal_only,False,none
X3001,"CN1[C@H](C=CC[C@H](N[*])C1=O)C1CCCCC1 |$;;;;;;;;_R1;;;;;;;;$,c:3|",H,-,-,HELM-GPT,C_terminal_only,False,none
X3014,[*]N[C@@H](CCCCNC(=S)Nc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3026,CCOC(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X3034,NCC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2503,NC(=N)N[C@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2494,[*]N[C@@H](C[C@H]1CCNC1=O)C(=O)c1nccs1 |$_R1;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2513,COC(=O)C[C@H]1CCC[C@H]2CC(=O)N(OCC(=O)[C@H](CC(O)=O)N[*])[C@@H]12 |$;;;;;;;;;;;;;;;;;;;;;;;;_R1;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2525,CC(C)C[C@H](NCCOCCOCCOCCOCCOCCOCCOCCOC(C)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X954,COC(=O)CN(C)[*] |$;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1657,NC(=N)NCCC[C@@H](NC(=O)NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X577,OP(O)(=O)C(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1569,CCCCCN(CCCCC)[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1571,CCCCCC(=O)Oc1ccc(C[C@H](N[*])C(=O)OC)cc1 |$;;;;;;;;;;;;;;;_R1;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X36,[*]N(CCCC=C)CC([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X37,NC(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1578,NC(=N)N1CCC[C@H]1C([*])=O |$;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
A_COEt,CCOC(=O)C(=O)[C@H](C)N[*] |$;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2272,NC(=N)NCCCC[C@H](N[*])C(=O)Cc1ccccc1 |$;;;;;;;;;;_R1;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
Me_meI,CC[C@H](C)[C@H](N(C)C)C([*])=O |$;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2285,[*]N1C[C@H]1C([*])=O |$_R1;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2218,[*]C(=O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O |$_R2;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2223,N[C@@H](CSC[C@@H](N[*])C(O)=O)C([*])=O |$;;;;;;;_R1;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2224,FC(F)C[C@@H](C=O)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X5,"CN=C(NCCCC[C@@H](N[*])C([*])=O)NC#N |w:1.0,$;;;;;;;;;;_R1;;_R2;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
meNle,CCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X943,[*]C(=O)[C@H](CCCNCc1ccccc1)NCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X740,C[N+](C)(C)CCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Fmoc_I,CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X959,Oc1ccc(C[C@H](N(CCc2ccccc2)CCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1216,NC(=N)NCCC[C@@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1098,NCCCNCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1177,[*]N1C[C@@H](C[C@H]1C([*])=O)OCc1ccc2ccccc2c1 |$_R1;;;;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X751,C[C@H]1SC[C@H](NC1=O)C([*])=O |$;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Cbz_dF,[*]C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X984,FN([*])[C@@H](Cc1ccc2ccccc2c1)C([*])=O |$;;_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X889,[*]N[C@@H](CCCCN1CC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1223,FC(F)(F)C([C@H](N[*])C(=O)OCc1ccccc1)C(F)(F)F |$;;;;;;;_R1;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1027,C[C@@H](Cc1c(C)cc(O)cc1C)C(=O)ON[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
am_G,NN([*])CC([*])=O |$;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1160,CNCCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Cbz_P,[*]C(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X940,CCCCCCCCCCC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X934,CCNC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1721,CC(C)OC(=O)COCCOC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2047,COc1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1OC |$;;;;;;;;;;;;;_R3;;_R2;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X1978,OC(=O)[C@@H](N[*])[C@H](S[*])c1ccccc1 |$;;;;;_R1;;;_R3;;;;;;$|,H,-,H,HELM-GPT,C_terminal_only,True,none
X1990,CNCc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1979,N[C@H](CN[C@@H](CS[*])C([*])=O)Cc1ccccc1 |$;;;;;;;_R3;;_R2;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
meC,CN([*])[C@@H](CS[*])C([*])=O |$;;_R1;;;;_R3;;_R2;$|,H,OH,H,HELM-GPT,flexible,True,none
X2022,C[C@@H](N([*])C1CCCCC1)C([*])=O |$;;;_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1986,[*]N1C[C@@H](C[C@H]1C([*])=O)S[*] |$_R1;;;;;;;_R2;;;_R3$|,H,OH,H,HELM-GPT,flexible,True,none
X1961,[*]N1C[C@@H](C[C@@H]1C([*])=O)S[*] |$_R1;;;;;;;_R2;;;_R3$|,H,OH,H,HELM-GPT,flexible,True,none
X2015,[*]C(=O)[C@@H](CS[*])NCc1cccc(c1)N(=O)=O |$_R2;;;;;;_R3;;;;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X1687,"OC(=O)CCC=CC[C@H](N[*])C([*])=O |w:6.6,$;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1759,"CCC=CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:3.3,$;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
dalloHyp,O[C@@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1894,Cn1ccc2cc(ccc12)-c1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1716,C[C@H](CCCC(=O)OCCF)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1867,CC[C@@H](C)[C@H](N(O)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1726,[*]N[C@@H](CCCNC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1890,[*]N[C@H](CC#N)C([*])=O |$_R1;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1750,CC(C)OC(=O)COC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1800,Oc1ccc(C[C@@H](N[*])C([*])=O)cc1I |$;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1679,"COC(=O)C=CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:5.5,$;;;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1900,[*]N[C@H](Cc1ccc2nc(oc2c1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1876,C[C@@H](O)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1878,CCN(CC)CCS[C@@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1394,CC(C)CC[C@H](N(C)[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1711,[*]N[C@@H](CCOc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X72,CC(C)[C@H](NCc1ncccc1O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X80,CCOC(=O)N[C@H](Cc1ccc(OC(C)=O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
W_OBzl,[*]N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X131,[*]N[C@H]1CCCCNC1=O |$_R1;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
dM_OMe,COC(=O)[C@@H](CCSC)N[*] |$;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X95,CC(C)(C)OC(=O)N[C@H](CCC(O)=O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X285,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)Nc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X100,CC(C)C[C@@H](N[*])C=O |$;;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X144,[*]C(=O)[C@@H]1CC(=O)NC(=O)N1 |$_R2;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X157,CS(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X109,CC(C)[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X300,[*]N(CC([*])=O)Cc1c[nH]c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X147,Cc1ccc2c(C[C@H](N[*])C([*])=O)c[nH]c2c1 |$;;;;;;;;;_R1;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X428,C[C@H](NCCc1ccc(Cl)c(Cl)c1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Me_meF,CN(C)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X20,"[*]N[C@@H](CCCCNC(NC#N)=NC1CCCCC1)C([*])=O |w:12.12,$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X46,[*]N[C@@H](Cc1ccc(cc1)C#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X15,CC(C)[C@H](N[*])C(=O)C[C@@H](Cc1ccccc1)C(O)=O |$;;;;;_R1;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2301,CC(C)CN(CC(=O)[C@@H](Cc1ccccc1)N[*])S(=O)(=O)c1cccc(N)c1 |$;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1103,Cc1cc(C[C@H](N[*])C([*])=O)cc(C)c1O |$;;;;;;;_R1;;_R2;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2432,[*]N[C@@H](C#N)C([*])=O |$_R1;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2743,C[C@@H](NC(=O)N[C@@H](Cc1cccnc1)C([*])=O)c1ccc(F)cc1 |$;;;;;;;;;;;;;;;_R2;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2807,CC(C)C[C@H](NC(=O)OC[C@H](COS(O)(=O)=O)OS(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2822,COC(=O)C[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2738,CN(C)[C@@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
